DISCOUNT IN %,HOTEL_RATING,NEW PRICE,SAVE IN DOLLARS,DEPARTURE DATE,PACKAGE,DURATION,COUNTRY,CITY,HOTEL,OLD PRICE,GATEWAY,LINK
20,rating:4.5,$2185,$570,2024-05-04,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2755,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=73&no_hotel=1370&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1535,$710,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2245,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=273&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1575,$760,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Riu Yucatan,$2335,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=836&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1745,$750,2024-05-02,All Inclusive,7,Mexico,Cancun,Riu Dunamar,$2495,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=2&no_hotel=11264&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$1775,$700,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2475,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=11705&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:5,$2005,$740,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2745,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=10652&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:4.5,$2135,$760,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$2895,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=1716&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$2305,$900,2024-05-02,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$3205,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=2&no_hotel=11899&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:5,$2505,$680,2024-05-02,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$3185,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=24&no_hotel=12285&date_dep=20240502&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:4.5,$1345,$710,2024-05-03,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$2055,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=8&no_hotel=309&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1445,$710,2024-05-04,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2155,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=10&no_hotel=977&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:5,$1685,$710,2024-05-04,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2395,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=10&no_hotel=12084&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1765,$980,2024-05-04,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2745,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=10&no_hotel=1164&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$1905,$650,2024-05-04,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2555,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=10&no_hotel=11949&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$2085,$700,2024-05-04,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$2785,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=10&no_hotel=11216&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:4.5,$2185,$570,2024-05-04,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2755,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=73&no_hotel=1370&date_dep=20240504&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
43,rating:4.5,$945,$730,2024-05-06,All Inclusive,7,Cuba,Holguin,Playa Pesquero Resort Suites and Spa,$1675,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=6&no_hotel=1592&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:4,$985,$740,2024-06-12,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$1725,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=15&no_hotel=10860&date_dep=20240612&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:4,$1085,$580,2024-05-09,All Inclusive,7,Cuba,Cayo Coco,Gran Marena Cayo Coco,$1665,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=92&no_hotel=10868&date_dep=20240509&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
50,rating:4,$1085,$1100,2024-04-02,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2185,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=15&no_hotel=72&date_dep=20240402&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1385,$600,2024-05-08,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$1985,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=15&no_hotel=1817&date_dep=20240508&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1555,$740,2024-05-08,All Inclusive,7,Jamaica,Negril,Riu Negril,$2295,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=4244&no_hotel=1779&date_dep=20240508&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1635,$740,2024-05-15,All Inclusive,7,Jamaica,Ocho Rios,Riu Ocho Rios,$2375,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=1843&no_hotel=2056&date_dep=20240515&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:5,$1715,$650,2024-06-11,All Inclusive,7,Jamaica,Negril,Princess Grand Jamaica,$2365,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=4244&no_hotel=12449&date_dep=20240611&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1795,$800,2024-05-08,All Inclusive,7,Jamaica,Montego Bay,Riu Palace Aquarelle,$2595,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=18&no_hotel=12486&date_dep=20240508&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$2065,$930,2024-05-15,All Inclusive,7,Jamaica,Negril,Royalton Negril An Autograph Collection All Inclusive Resort,$2995,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=4244&no_hotel=88&date_dep=20240515&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:3.5,$2215,$1140,2024-05-09,All Inclusive,7,St Maarten,St. Maarten,Divi Little Bay Beach Resort,$3355,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=39&no_hotel=1166&date_dep=20240509&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$2265,$980,2024-05-08,All Inclusive,7,Jamaica,Montego Bay,Royalton Blue Waters Montego Bay An Autograph Collection All Inclusive Resort,$3245,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=18&no_hotel=11032&date_dep=20240508&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:4,$1245,$710,2024-06-10,All Inclusive,7,Panama,Panama,Gran Evenia Bijao Beach Resort,$1955,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=59&no_hotel=9827&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1295,$610,2024-05-13,All Inclusive,7,Panama,Panama,Riu Playa Blanca,$1905,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=59&no_hotel=10567&date_dep=20240513&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:4.5,$1925,$520,2024-06-04,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2445,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=73&no_hotel=1370&date_dep=20240604&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$1965,$500,2024-04-15,All Inclusive,7,Costa Rica,Liberia,Riu Guanacaste,$2465,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=70&no_hotel=8565&date_dep=20240415&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
14,rating:5,$2355,$410,2024-04-15,All Inclusive,7,Costa Rica,Liberia,Riu Palace Costa Rica,$2765,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=70&no_hotel=10062&date_dep=20240415&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1395,$670,2024-05-06,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2065,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=273&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:5,$1435,$720,2024-05-06,All Inclusive,7,Mexico,Riviera Maya,Riu Yucatan,$2155,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=836&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:5,$1455,$720,2024-05-06,All Inclusive,7,Mexico,Riviera Maya,Riu Playacar,$2175,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=1006&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1505,$820,2024-05-06,All Inclusive,7,Mexico,Cancun,Riu Dunamar,$2325,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=2&no_hotel=11264&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$1575,$530,2024-04-09,All Inclusive,7,Mexico,Mazatlán,Riu Emerald Bay,$2105,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=69&no_hotel=3282&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1585,$720,2024-06-02,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2305,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=2&no_hotel=1678&date_dep=20240602&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$1635,$660,2024-05-06,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2295,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=11705&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$1745,$590,2024-05-31,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2335,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=10652&date_dep=20240531&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1875,$820,2024-05-06,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$2695,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=2&no_hotel=11899&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
19,rating:5,$1975,$480,2024-05-19,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$2455,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=12285&date_dep=20240519&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:4.5,$1995,$720,2024-05-06,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$2715,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=24&no_hotel=1716&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
11,rating:5,$3465,$440,2024-03-31,All Inclusive,7,Mexico,Riviera Nayarit,Riu Palace Pacifico,$3905,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=156&no_hotel=2866&date_dep=20240331&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:4.5,$1245,$580,2024-06-11,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$1825,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=8&no_hotel=309&date_dep=20240611&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1255,$590,2024-06-04,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$1845,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=10&no_hotel=977&date_dep=20240604&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$1545,$520,2024-05-15,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2065,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=10&no_hotel=12084&date_dep=20240515&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1575,$860,2024-06-04,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2435,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=10&no_hotel=1164&date_dep=20240604&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:5,$1715,$530,2024-06-04,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2245,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=10&no_hotel=11949&date_dep=20240604&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:5,$1925,$550,2024-05-28,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$2475,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=10&no_hotel=11216&date_dep=20240528&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:4.5,$1925,$520,2024-06-04,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2445,Montreal:YUL,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YUL&dest_dep=73&no_hotel=1370&date_dep=20240604&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:4,$1135,$850,2024-04-07,All Inclusive,7,Cuba,Varadero,Melia Varadero,$1985,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=15&no_hotel=72&date_dep=20240407&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
39,rating:5,$1475,$970,2024-03-17,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2445,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=15&no_hotel=1817&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
40,rating:4,$1565,$1080,2024-03-17,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2645,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=15&no_hotel=10860&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1935,$1060,2024-03-17,All Inclusive,7,Jamaica,Negril,Riu Negril,$2995,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=4244&no_hotel=1779&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
18,rating:5,$2125,$470,2024-04-07,All Inclusive,7,Jamaica,Ocho Rios,Riu Ocho Rios,$2595,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=1843&no_hotel=2056&date_dep=20240407&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$2875,$1340,2024-03-17,All Inclusive,7,Jamaica,Negril,Royalton Negril An Autograph Collection All Inclusive Resort,$4215,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=4244&no_hotel=88&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:5,$3005,$920,2024-04-07,All Inclusive,7,Jamaica,Montego Bay,Royalton Blue Waters Montego Bay An Autograph Collection All Inclusive Resort,$3925,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=18&no_hotel=11032&date_dep=20240407&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:4.5,$2105,$790,2024-04-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2895,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=73&no_hotel=1370&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:5,$1625,$1190,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2815,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=24&no_hotel=273&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1715,$950,2024-03-16,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2665,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=2&no_hotel=1678&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
